DATE,HOUR,TAVG,PREC,RHAVG,RAD,W_INT_AVG
2000-11-24,15,0.7,0,95.9,49.7,0.3
2000-11-24,16,0.5,0,96.7,16.4,0.2
2000-11-24,17,0.2,0,97.8,0.4,0.4
2000-11-24,18,0.1,0,98.3,0.0,0.6
2000-11-24,19,0.1,0,98.4,0.0,1.1
2000-11-24,20,-0.1,0,97.8,0.0,1.1
2000-11-24,21,-0.7,0,98,0.0,0.7
2000-11-24,22,-1,0,97.6,0.0,0.3
2000-11-24,23,-1.6,0,98.6,0.1,0.2
2000-11-25,0,-2.4,0,98.7,0.1,0.2
2000-11-25,1,-2.5,0,98.8,0.1,0.2
2000-11-25,2,-3,0,98.8,0.1,0.2
2000-11-25,3,-2.8,0,99,0.0,0.2
2000-11-25,4,-1.8,0,99.1,0.0,0.2
2000-11-25,5,-1.7,0,99.1,0.0,0.2
2000-11-25,6,-1.8,0,99,0.0,0.2
2000-11-25,7,-2.2,0,98.6,0.3,0.2
2000-11-25,8,-2.3,0,97.9,21.5,0.2
2000-11-25,9,-1.7,0,95.4,75.8,0.2
2000-11-25,10,-0.5,0,92,102.4,0.5
2000-11-25,11,0.3,0,87.9,128.6,1.6
2000-11-25,12,0.9,0,85.4,189.9,1.7
2000-11-25,13,1.4,0,84.5,176.1,1.5
2000-11-25,14,1.5,0,85.5,131.2,2.0
2000-11-25,15,1.5,0,85.6,96.0,1.4
2000-11-25,16,1.2,0,87.2,23.2,0.8
2000-11-25,17,0.7,0,89.3,0.4,1.2
2000-11-25,18,0.1,0,89.8,0.0,0.5
2000-11-25,19,0,0,91.3,0.0,0.7
2000-11-25,20,0.5,0,89.4,0.0,1.0
2000-11-25,21,0.5,0,90.8,0.0,0.7
2000-11-25,22,-0.1,1,96.4,0.0,0.6
2000-11-25,23,-0.2,1,97.6,0.0,0.2
2000-11-26,0,-0.3,1,98.3,0.0,0.2
2000-11-26,1,-0.3,1,98.6,0.0,0.2
2000-11-26,2,-0.3,1,98.8,0.0,0.2
2000-11-26,3,-0.3,1,98.9,0.0,0.2
2000-11-26,4,0.6,0,98.8,0.0,2.5
2000-11-26,5,0.6,0,98.7,0.0,1.9
2000-11-26,6,0.7,0,98.9,0.0,1.2
2000-11-26,7,0.7,0,98.8,0.3,1.4
2000-11-26,8,0.6,0,98.5,28.1,0.2
2000-11-26,9,0.8,0,98.2,68.2,0.3
2000-11-26,10,0.5,0,98,103.8,0.9
2000-11-26,11,1.2,0,96.9,144.2,0.6
2000-11-26,12,2.8,0,88.5,220.8,0.4
2000-11-26,13,3,0,88.1,167.3,0.6
2000-11-26,14,3.2,0,87.1,148.3,0.3
2000-11-26,15,2.6,0,91.2,84.7,1.0
2000-11-26,16,2,0,94.2,19.4,0.4
2000-11-26,17,0.6,0,96.6,0.6,0.2
2000-11-26,18,-0.5,0,97.7,0.0,0.2
2000-11-26,19,-0.9,1,98.2,0.1,0.2
2000-11-26,20,-1.4,1.004569,97.8,0.0,0.3
2000-11-26,21,-1.1,1.002769,98.3,0.1,0.2
2000-11-26,22,-0.9,1,97.9,0.1,0.3
2000-11-26,23,-0.1,1,94.1,0.0,0.6
2000-11-27,0,-0.3,1,95.4,0.0,0.5
2000-11-27,1,0.1,0,95.5,0.0,0.5
2000-11-27,2,0.2,0,95.5,0.0,0.4
2000-11-27,3,-0.1,0,97.4,0.0,0.2
2000-11-27,4,-0.1,0,97.9,0.0,0.2
2000-11-27,5,-0.2,0,98.5,0.0,0.2
2000-11-27,6,0,0,98.7,0.0,0.5
2000-11-27,7,1.6,0,97.1,0.1,3.2
2000-11-27,8,1.7,0,93.7,10.6,4.8
2000-11-27,9,1.5,0,90.8,113.8,5.6
2000-11-27,10,0.8,0,90.8,146.2,4.7
2000-11-27,11,0.7,0,86.1,294.6,4.7
2000-11-27,12,1.5,0,80.3,383.0,3.7
2000-11-27,13,1.9,0,77.5,345.8,4.4
2000-11-27,14,2.1,0,75.3,256.1,4.5
2000-11-27,15,1.9,0,80.3,92.7,3.2
2000-11-27,16,1.7,0,84.8,23.4,2.4
2000-11-27,17,1.1,0,85,0.6,0.9
2000-11-27,18,0.7,0,82.3,0.0,1.4
2000-11-27,19,0.5,0,80.4,0.1,3.3
2000-11-27,20,-0.3,0,84.1,0.0,2.0
2000-11-27,21,-2.7,0,95.2,0.1,0.9
2000-11-27,22,-3,0,97.5,0.0,0.8
2000-11-27,23,-1.8,0,96.5,0.0,0.6
2000-11-28,0,-2.5,0,96.9,0.0,0.4
2000-11-28,1,-4,0,97.8,0.0,0.8
2000-11-28,2,-4.2,0,97.7,0.0,0.5
2000-11-28,3,-3.2,0,97.1,0.0,1.2
2000-11-28,4,-2.5,0,98.4,0.0,2.3
2000-11-28,5,-2.5,0,98.4,0.0,2.1
2000-11-28,6,-2.8,0,98.1,0.0,1.6
2000-11-28,7,-4,0,96.9,0.4,0.2
2000-11-28,8,-3.6,0,96.8,30.5,0.3
2000-11-28,9,-2,0,92.4,144.9,1.3
2000-11-28,10,-0.3,0,79.9,264.0,2.3
2000-11-28,11,1,0,73.3,328.2,2.6
2000-11-28,12,1.3,0,73.7,332.3,2.3
2000-11-28,13,1.4,0,74.3,308.9,2.3
2000-11-28,14,2.1,0,69.6,272.0,2.9
2000-11-28,15,2.2,0,63.3,154.9,2.1
2000-11-28,16,0.9,0,69.3,21.8,1.3
2000-11-28,17,-0.8,0,78.4,0.7,0.9
2000-11-28,18,-1.5,0,79.8,0.1,1.3
2000-11-28,19,-1.7,0,76.4,0.0,1.3
2000-11-28,20,-1.9,0,74.9,0.0,2.4
2000-11-28,21,-1.7,0,71,0.1,1.5
2000-11-28,22,-2.1,0,72.1,0.1,1.7
2000-11-28,23,-2.3,0,71.4,0.0,1.4
2000-11-29,0,-2.6,0,71.5,0.0,1.1
2000-11-29,1,-2.6,0,69.7,0.0,1.0
2000-11-29,2,-2.5,0,68,0.0,0.9
2000-11-29,3,-1.9,0,64,0.0,1.8
2000-11-29,4,-2,0,63.8,0.0,1.2
2000-11-29,5,-1.8,0,63.6,0.0,0.9
2000-11-29,6,-1.9,0,66.7,0.0,0.6
2000-11-29,7,-1.5,0,75.9,0.1,2.2
2000-11-29,8,-0.5,0,81.3,12.3,2.4
2000-11-29,9,0.2,0,87.1,36.5,1.5
2000-11-29,10,0.6,0,87.2,67.3,1.1
2000-11-29,11,1,0,86.8,56.0,0.8
2000-11-29,12,1,0,90.2,45.0,0.8
2000-11-29,13,1.2,2,91.8,39.0,1.4
2000-11-29,14,1.4,1,95.2,37.7,0.9
2000-11-29,15,1.5,1,96.6,18.5,1.1
2000-11-29,16,-0.2,1,96.4,8.4,4.0
2000-11-29,17,-1.8,1.075558,96.8,0.2,4.9
2000-11-29,18,-2.3,1.06406,96.6,0.0,4.2
2000-11-29,19,-2.4,1.051007,96.8,0.0,3.4
2000-11-29,20,-2.1,1.043805,97.4,0.0,3.0
2000-11-29,21,-1.6,0,97.6,0.0,1.8
2000-11-29,22,-1.4,0,97.9,0.0,1.0
2000-11-29,23,-1.4,0,98.1,0.1,1.1
2000-11-30,0,-1.6,0,98.1,0.0,0.5
2000-11-30,1,-2.1,0,98.2,0.1,0.2
2000-11-30,2,-2.7,0,98.1,0.1,0.4
2000-11-30,3,-3.1,0,97.8,0.1,0.3
2000-11-30,4,-2.6,0,98,0.0,0.4
2000-11-30,5,-2.2,0,98.1,0.0,0.2
2000-11-30,6,-2.1,0,98.2,0.0,0.3
2000-11-30,7,-1.4,0,98.6,0.1,0.3
2000-11-30,8,-1,0,98.8,2.2,0.2
2000-11-30,9,-0.4,0,99,12.8,0.3
2000-11-30,10,-0.1,0,98.6,36.6,0.6
2000-11-30,11,0.3,0,98.4,79.1,0.8
2000-11-30,12,1.1,0,96.5,211.9,1.4
2000-11-30,13,1.5,0,93.6,140.7,1.3
2000-11-30,14,1.8,0,91.7,125.3,1.0
2000-11-30,15,1.9,0,91.5,68.3,0.7
2000-11-30,16,1.8,1,93.1,30.5,0.4
2000-11-30,17,0.5,2,94.9,0.5,0.6
2000-11-30,18,-0.7,0,97.2,0.1,0.2
2000-11-30,19,-1.1,0,98.1,0.0,0.2
2000-11-30,20,-1.1,0,97.8,0.0,0.2
2000-11-30,21,-1.3,0,97.4,0.1,0.2
2000-11-30,22,-1.8,0,97.7,0.1,0.2
2000-11-30,23,-2.2,0,98.5,0.0,0.2
2000-12-01,0,-1.7,1.002769,95.9,0.0,0.2
2000-12-01,1,-2.1,0,96.5,0.0,0.2
2000-12-01,2,-1.8,0,96.1,0.0,0.2
2000-12-01,3,-1.2,0,94.4,0.0,0.2
2000-12-01,4,-1.4,0,94.7,0.0,0.2
2000-12-01,5,-1.9,0,94.6,0.1,0.2
2000-12-01,6,-1.7,0,93.5,0.0,0.2
2000-12-01,7,-1.5,0,92.2,0.2,0.2
2000-12-01,8,-1.3,0,88.6,18.8,0.2
2000-12-01,9,0.1,0,83.7,149.6,0.5
2000-12-01,10,1,0,80.6,160.3,0.7
2000-12-01,11,2.6,0,71.3,318.3,1.2
2000-12-01,12,3.1,0,68.8,355.1,2.0
2000-12-01,13,3.5,0,67,350.1,2.7
2000-12-01,14,4.1,0,64.6,277.4,2.3
2000-12-01,15,3.8,0,66.1,115.5,1.1
2000-12-01,16,2.1,0,75.5,24.8,0.5
2000-12-01,17,-0.4,0,89.7,0.5,0.8
2000-12-01,18,-0.7,0,88.3,0.1,1.7
2000-12-01,19,-0.8,0,86.8,0.1,1.1
2000-12-01,20,-1.9,0,91.2,0.1,0.2
2000-12-01,21,-3,0,96.4,0.1,0.2
2000-12-01,22,-3.2,0,96.3,0.0,0.2
2000-12-01,23,-2.9,0,94.3,0.0,0.2
2000-12-02,0,-2.9,0,94.1,0.0,0.2
2000-12-02,1,-2.4,0,92,0.0,0.2
2000-12-02,2,-1.8,0,87.7,0.0,0.2
2000-12-02,3,-2.3,0,88.5,0.0,0.2
2000-12-02,4,-2.7,0,90,0.0,0.2
2000-12-02,5,-2.2,0,88.2,0.0,0.2
2000-12-02,6,-1.9,0,86.3,0.1,0.2
2000-12-02,7,-2.3,0,87.4,0.1,0.2
2000-12-02,8,-1.8,0,86.1,6.3,0.2
2000-12-02,9,-0.6,0,81.4,50.9,0.3
2000-12-02,10,0.5,0,75.7,69.2,1.0
2000-12-02,11,1.6,0,70.1,123.3,0.9
2000-12-02,12,2.5,0,65.8,152.6,0.4
2000-12-02,13,2.4,0,66.4,118.7,1.4
2000-12-02,14,2.1,0,70.7,71.9,0.5
2000-12-02,15,2.4,0,69.5,52.5,0.8
2000-12-02,16,1,0,85.5,11.4,1.0
2000-12-02,17,0.4,0,94.2,0.3,0.2
2000-12-02,18,0.3,0,96.7,0.0,0.3
2000-12-02,19,0.6,0,95.6,0.0,0.3
2000-12-02,20,0.3,0,97.4,0.0,0.2
2000-12-02,21,0.2,0,97.7,0.0,0.4
2000-12-02,22,-0.7,0,98.2,0.0,0.3
2000-12-02,23,-1.5,0,98.5,0.1,0.2
2000-12-03,0,-1.9,0,98.7,0.0,0.2
2000-12-03,1,-1.5,0,98.9,0.0,0.2
2000-12-03,2,-1.2,0,98.9,0.0,0.2
2000-12-03,3,-1.4,0,98.9,0.0,0.2
2000-12-03,4,-2.2,0,98.8,0.0,0.2
2000-12-03,5,-3,0,98.1,0.1,0.2
2000-12-03,6,-3.9,0,97.1,0.1,0.2
2000-12-03,7,-4.4,0,97,0.1,0.2
2000-12-03,8,-4.5,0,96.5,23.4,0.2
2000-12-03,9,-2.7,0,96.8,118.5,0.2
2000-12-03,10,-0.5,0,96.3,214.5,0.2
2000-12-03,11,1.5,0,94.7,253.9,0.2
2000-12-03,12,3.1,0,83.5,286.0,0.2
2000-12-03,13,4,0,75.7,198.6,0.2
2000-12-03,14,4.4,0,77.7,252.3,0.3
2000-12-03,15,2.8,0,84.8,95.5,0.5
2000-12-03,16,1.2,0,92.5,21.0,0.2
2000-12-03,17,-0.8,0,97.2,0.5,0.2
2000-12-03,18,-2.2,0,98.4,0.2,0.2
2000-12-03,19,-3.2,0,98.7,0.1,0.2
2000-12-03,20,-4.1,0,98.5,0.0,0.2
2000-12-03,21,-4.8,0,98.5,0.0,0.2
2000-12-03,22,-5.8,0,97.2,0.0,0.2
2000-12-03,23,-6.5,0,95.6,0.0,0.2
2000-12-04,0,-6.6,0,95.7,0.0,0.2
2000-12-04,1,-7.1,0,95.3,0.0,0.2
2000-12-04,2,-7.3,0,94.6,0.0,0.2
2000-12-04,3,-7.4,0,94.3,0.0,0.2
2000-12-04,4,-7.1,0,94.1,0.0,0.2
2000-12-04,5,-6.7,0,94.6,0.0,0.2
2000-12-04,6,-6.3,0,95,0.0,0.2
2000-12-04,7,-6.5,0,94.4,0.0,0.2
2000-12-04,8,-6.4,0,94.5,10.0,0.2
2000-12-04,9,-5.3,0,95,64.8,0.2
2000-12-04,10,-3.4,0,96.3,116.8,0.2
2000-12-04,11,-1.9,0,97.2,169.1,0.2
2000-12-04,12,-1.2,0,96.9,160.1,0.6
2000-12-04,13,-0.9,0,96.4,162.9,0.7
2000-12-04,14,-0.6,0,96.7,81.2,0.5
2000-12-04,15,-0.9,0,96.9,51.6,0.6
2000-12-04,16,-0.9,0,97.3,20.6,0.2
2000-12-04,17,-1.3,0,97.8,0.7,0.5
2000-12-04,18,-1.6,0,98.3,0.0,0.5
2000-12-04,19,-1.8,0,98.5,0.0,0.4
2000-12-04,20,-1.8,0,98.6,0.0,0.2
2000-12-04,21,-1.9,0,98.7,0.0,0.2
2000-12-04,22,-2,0,98.6,0.0,0.2
2000-12-04,23,-2.1,0,98.6,0.0,0.2
2000-12-05,0,-2.1,0,98.4,0.0,0.2
2000-12-05,1,-2.3,0,98.2,0.0,0.2
2000-12-05,2,-2.4,0,98.1,0.0,0.2
2000-12-05,3,-2.3,0,97.9,0.0,0.2
2000-12-05,4,-2.3,0,97.9,0.1,0.2
2000-12-05,5,-2.4,0,97.9,0.0,0.2
2000-12-05,6,-2.5,0,97.8,0.0,0.2
2000-12-05,7,-2.5,0,97.5,0.1,0.2
2000-12-05,8,-2.6,0,97,4.1,0.2
2000-12-05,9,-2.5,0,96.6,24.5,0.2
2000-12-05,10,-2.2,0,95.9,62.8,0.2
2000-12-05,11,-2.2,0,94.6,72.0,0.2
2000-12-05,12,-2.2,0,92.1,112.6,0.2
2000-12-05,13,-1.8,0,90.1,119.3,0.2
2000-12-05,14,-1.8,0,89,88.9,0.2
2000-12-05,15,-1.9,0,90,44.6,0.2
2000-12-05,16,-2.1,0,91.2,8.8,0.2
2000-12-05,17,-2.3,0,92.2,0.3,0.2
2000-12-05,18,-2.5,0,92.1,0.0,0.2
2000-12-05,19,-2.5,0,92.1,0.1,0.2
2000-12-05,20,-2.4,0,92.7,0.0,0.2
2000-12-05,21,-2.3,0,93.2,0.0,0.2
2000-12-05,22,-2.4,0,94.5,0.0,0.2
2000-12-05,23,-2.4,0,96.4,0.0,0.2
2000-12-06,0,-2.4,0,96.4,0.0,0.2
2000-12-06,1,-2.4,0,96.1,0.0,0.2
2000-12-06,2,-2.4,0,95.1,0.0,0.2
2000-12-06,3,-2.4,0,94.7,0.0,0.2
2000-12-06,4,-2.5,0,94.4,0.1,0.2
2000-12-06,5,-2.8,0,94.9,0.0,0.2
2000-12-06,6,-3,0,95.5,0.0,0.2
2000-12-06,7,-3.2,0,95.9,0.2,0.2
2000-12-06,8,-3.6,0,97.3,10.6,0.2
2000-12-06,9,-3.6,0,97.5,51.2,0.2
2000-12-06,10,-3.1,0,97.2,119.1,0.2
2000-12-06,11,-2.7,0,95.1,139.5,0.2
2000-12-06,12,0.1,0,79.5,289.2,0.2
2000-12-06,13,0.7,0,75.2,311.1,1.0
2000-12-06,14,0.9,0,77.1,258.6,1.3
2000-12-06,15,1.3,0,75.9,145.6,0.6
2000-12-06,16,0.1,0,81.5,26.4,0.2
2000-12-06,17,-1.9,0,90.8,0.7,0.3
2000-12-06,18,-3.1,0,94.9,0.1,0.3
2000-12-06,19,-3.4,0,98,0.1,0.2
2000-12-06,20,-3.6,0,98.5,0.0,0.2
2000-12-06,21,-3.9,0,97.9,0.0,0.2
2000-12-06,22,-3.6,0,97.5,0.0,0.2
2000-12-06,23,-3.2,0,97.7,0.0,0.2
2000-12-07,0,-3,0,97.8,0.0,0.2
2000-12-07,1,-3,0,97.7,0.0,0.2
2000-12-07,2,-3.1,0,97.4,0.0,0.2
2000-12-07,3,-3.2,0,97.3,0.0,0.2
2000-12-07,4,-3.3,0,97.2,0.0,0.2
2000-12-07,5,-3.5,0,96.9,0.0,0.2
2000-12-07,6,-3.7,0,97,0.0,0.2
2000-12-07,7,-3.7,0,96.9,0.1,0.2
2000-12-07,8,-3.9,0,96.7,9.7,0.2
2000-12-07,9,-3.8,0,96.5,50.0,0.2
2000-12-07,10,-3.6,0,96.3,88.7,0.2
2000-12-07,11,-3.2,0,95.9,117.7,0.2
2000-12-07,12,-3.1,0,94.9,93.9,0.2
2000-12-07,13,-3.1,0,94.4,79.3,0.2
2000-12-07,14,-3.5,0,96.2,59.7,0.2
2000-12-07,15,-3.6,0,96.7,34.4,0.2
2000-12-07,16,-3.7,0,96.8,6.3,0.2
2000-12-07,17,-3.8,0,97,0.2,0.2
2000-12-07,18,-3.9,0,97.1,0.0,0.2
2000-12-07,19,-4,0,97.2,0.0,0.2
2000-12-07,20,-4,0,96.5,0.0,0.2
2000-12-07,21,-4,0,94.9,0.1,0.2
2000-12-07,22,-4.1,0,94.5,0.0,0.2
2000-12-07,23,-4.1,0,94.8,0.0,0.2
2000-12-08,0,-4.3,0,94.9,0.1,0.2
2000-12-08,1,-4.4,0,94.5,0.0,0.2
2000-12-08,2,-4.5,0,94.5,0.0,0.2
2000-12-08,3,-4.6,0,94.7,0.0,0.2
2000-12-08,4,-4.6,0,94.7,0.0,0.2
2000-12-08,5,-4.5,0,95.3,0.0,0.2
2000-12-08,6,-4.6,0,95.9,0.0,0.2
2000-12-08,7,-4.6,0,96.5,0.1,0.2
2000-12-08,8,-4.5,0,96.1,3.6,0.2
2000-12-08,9,-4.3,0,95.5,31.6,0.2
2000-12-08,10,-4,0,94.3,68.5,0.2
2000-12-08,11,-3.9,0,93.6,64.7,0.2
2000-12-08,12,-3.8,0,93.9,84.6,0.2
2000-12-08,13,-3.7,0,94,88.8,0.2
2000-12-08,14,-3.4,0,93.3,63.8,0.2
2000-12-08,15,-3.5,0,93.3,53.2,0.2
2000-12-08,16,-3.5,0,93,19.2,0.2
2000-12-08,17,-3.5,0,93,0.3,0.2
2000-12-08,18,-3.6,0,92.4,0.0,0.2
2000-12-08,19,-3.5,0,92.9,0.0,0.2
2000-12-08,20,-3.5,0,93.3,0.1,0.2
2000-12-08,21,-3.4,0,93.2,0.0,0.2
2000-12-08,22,-3.5,0,93.5,0.0,0.2
2000-12-08,23,-3.5,0,93.7,0.0,0.2
2000-12-09,0,-3.4,0,93.6,0.0,0.2
2000-12-09,1,-3.4,0,93.9,0.0,0.2
2000-12-09,2,-3.2,0,94.3,0.0,0.2
2000-12-09,3,-3.2,0,95.6,0.0,0.2
2000-12-09,4,-3,0,97,0.1,0.2
2000-12-09,5,-3.5,0,97.2,0.0,0.2
2000-12-09,6,-3.4,0,97,0.0,0.2
2000-12-09,7,-3.3,0,97.2,0.0,0.2
2000-12-09,8,-3,0,97.3,1.9,0.2
2000-12-09,9,-2.3,0,97.9,23.7,0.2
2000-12-09,10,-2.2,0,96.8,98.7,0.2
2000-12-09,11,-2.8,0,95.9,143.9,0.2
2000-12-09,12,-3.4,0,96.8,78.0,0.2
2000-12-09,13,-3.5,0,96.7,117.2,0.2
2000-12-09,14,-3.7,0,94.4,162.6,0.2
2000-12-09,15,-4.1,0,93.8,66.1,0.2
2000-12-09,16,-4.2,0,93.7,9.9,0.2
2000-12-09,17,-4.5,0,94.1,0.8,0.2
2000-12-09,18,-5.8,0,94.8,0.1,0.2
2000-12-09,19,-7.2,0,94.9,0.0,0.2
2000-12-09,20,-7.9,0,93.6,0.0,0.2
2000-12-09,21,-7.4,0,93.5,0.0,0.2
2000-12-09,22,-6.8,0,94,0.0,0.2
2000-12-09,23,-6.1,0,94.5,0.0,0.2
2000-12-10,0,-5.9,0,94.5,0.0,0.2
2000-12-10,1,-5.4,0,95.1,0.0,0.2
2000-12-10,2,-5.2,0,95.2,0.0,0.2
2000-12-10,3,-5.3,0,95.3,0.0,0.2
2000-12-10,4,-5.3,0,95.3,0.0,0.2
2000-12-10,5,-5.2,0,95.4,0.0,0.2
2000-12-10,6,-5.2,0,95.5,0.0,0.2
2000-12-10,7,-5.1,0,95.5,0.0,0.2
2000-12-10,8,-5,0,95.5,2.4,0.2
2000-12-10,9,-4.7,0,95.1,12.8,0.2
2000-12-10,10,-3.9,1.002769,94.3,31.0,0.2
2000-12-10,11,-2.9,0,93.9,47.2,0.2
2000-12-10,12,-2.6,1.002769,92.7,52.4,0.2
2000-12-10,13,-2.4,0,91.7,49.8,0.2
2000-12-10,14,-2.3,0,92.3,34.6,0.2
2000-12-10,15,-2.6,1.002769,94.7,9.9,0.2
2000-12-10,16,-2.8,0,95.1,2.5,0.2
2000-12-10,17,-3.1,0,92.2,0.2,0.2
2000-12-10,18,-3.7,0,92.1,0.1,0.2
2000-12-10,19,-3.9,0,89.1,0.0,0.2
2000-12-10,20,-5.2,0,88.2,0.1,0.2
2000-12-10,21,-7.1,0,89.9,0.0,0.2
2000-12-10,22,-8,0,88.7,0.0,0.2
2000-12-10,23,-7.9,0,95.1,0.0,0.2
2000-12-11,0,-7.3,0,93.3,0.0,0.2
2000-12-11,1,-8.5,0,88.9,0.0,0.2
2000-12-11,2,-10.3,0,88,0.0,0.2
2000-12-11,3,-13,0,90.3,0.0,0.2
2000-12-11,4,-12.6,0,89.3,0.0,0.2
2000-12-11,5,-13.2,0,88.2,0.0,0.2
2000-12-11,6,-13.5,0,87.7,0.0,0.2
2000-12-11,7,-14.7,0,88.2,0.1,0.2
2000-12-11,8,-14.8,0,87.5,4.2,0.2
2000-12-11,9,-13.3,0,83.9,41.1,0.2
2000-12-11,10,-9.6,0,77.2,61.1,0.2
2000-12-11,11,-8.1,0,71.2,70.7,0.2
2000-12-11,12,-7.1,1.002769,66.8,79.9,0.2
2000-12-11,13,-6.5,0,65.8,65.1,0.2
2000-12-11,14,-6.1,0,70.9,51.8,0.2
2000-12-11,15,-6.2,0,73.3,24.5,0.2
2000-12-11,16,-7,0,79.8,4.8,0.2
2000-12-11,17,-7.9,0,82.6,0.0,0.2
2000-12-11,18,-8,0,81.2,0.0,0.2
2000-12-11,19,-9.5,0,81.3,0.0,0.2
2000-12-11,20,-9.3,0,80.4,0.0,0.2
2000-12-11,21,-9,0,78.3,0.0,0.2
2000-12-11,22,-9.4,0,79.6,0.0,0.2
2000-12-11,23,-10,0,84.9,0.0,0.2
2000-12-12,0,-10.4,0,87.6,0.0,0.2
2000-12-12,1,-11.3,0,90.6,0.0,0.2
2000-12-12,2,-12.2,0,91,0.0,0.2
2000-12-12,3,-13.3,0,90.4,0.1,0.2
2000-12-12,4,-13.9,0,90.8,0.1,0.2
2000-12-12,5,-14.3,0,89.6,0.1,0.2
2000-12-12,6,-13.9,0,88.8,0.0,0.2
2000-12-12,7,-14.1,0,87.5,0.1,0.2
2000-12-12,8,-14.5,0,87.7,3.9,0.2
2000-12-12,9,-12.7,0,84.4,30.5,0.2
2000-12-12,10,-10.3,0,80.3,56.8,0.2
2000-12-12,11,-9.9,0,84.7,63.2,0.2
2000-12-12,12,-8.7,0,82.6,48.5,0.2
2000-12-12,13,-8.6,0,83.1,38.7,0.2
2000-12-12,14,-8.8,0,84.7,23.7,0.2
2000-12-12,15,-9,0,87.5,14.4,0.2
2000-12-12,16,-9.1,0,89.5,4.1,0.2
2000-12-12,17,-9.6,0,92.9,0.0,0.2
2000-12-12,18,-9.7,0,92.1,0.0,0.2
2000-12-12,19,-9.8,0,92.1,0.0,0.2
2000-12-12,20,-9.8,0,91.5,0.0,0.2
2000-12-12,21,-9.9,0,91.4,0.0,0.2
2000-12-12,22,-9.9,0,91.6,0.0,0.2
2000-12-12,23,-9.8,0,91.7,0.0,0.2
2000-12-13,0,-9.8,0,92.1,0.0,0.2
2000-12-13,1,-9.8,0,92,0.0,0.2
2000-12-13,2,-9.7,0,91.7,0.0,0.2
2000-12-13,3,-9.7,0,91.3,0.0,0.2
2000-12-13,4,-9.7,0,90.9,0.0,0.2
2000-12-13,5,-9.6,0,90.6,0.0,0.2
2000-12-13,6,-9.4,0,90.6,0.0,0.2
2000-12-13,7,-9.2,0,90,0.0,0.2
2000-12-13,8,-9,0,88.8,2.0,0.2
2000-12-13,9,-8.4,0,87,10.1,0.2
2000-12-13,10,-7.4,0,82.9,22.6,0.2
2000-12-13,11,-6.8,0,81.4,24.0,0.2
2000-12-13,12,-6.5,0,83.9,20.8,0.2
2000-12-13,13,-5.9,0,85,21.9,0.2
2000-12-13,14,-5.4,0,86.5,16.3,0.2
2000-12-13,15,-5.1,0,89.6,9.8,0.2
2000-12-13,16,-4.9,0,91.1,2.6,0.2
2000-12-13,17,-4.8,0,94.2,0.1,0.2
2000-12-13,18,-4.6,1.002769,95.3,0.0,0.2
2000-12-13,19,-4.4,1.002769,95.5,0.0,0.2
2000-12-13,20,-4.3,1.002769,95.8,0.0,0.2
2000-12-13,21,-4,0,96,0.0,0.2
2000-12-13,22,-3.9,1.002769,96,0.0,0.2
2000-12-13,23,-6.6,0,91.8,0.1,0.2
2000-12-14,0,-7.3,0,90.8,0.0,0.2
2000-12-14,1,-8.2,0,90.1,0.0,0.2
2000-12-14,2,-8.6,0,89,0.0,0.2
2000-12-14,3,-8.6,0,88.6,0.0,0.2
2000-12-14,4,-8.4,0,89.5,0.0,0.2
2000-12-14,5,-8.2,0,89.8,0.0,0.2
2000-12-14,6,-8.3,0,90.4,0.0,0.2
2000-12-14,7,-8.2,0,90.9,0.0,0.2
2000-12-14,8,-8.4,0,91.4,5.8,0.2
2000-12-14,9,-8.1,0,90.2,67.1,0.2
2000-12-14,10,-7.5,0,87.9,117.7,0.2
2000-12-14,11,-6.9,1.002769,86.3,103.2,0.2
2000-12-14,12,-6.5,0,87.9,119.8,0.2
2000-12-14,13,-5.8,1.002769,90.9,79.5,0.2
2000-12-14,14,-5.1,0,92,55.9,0.2
2000-12-14,15,-4.8,1.002769,93.9,16.5,0.2
2000-12-14,16,-4.6,1.002769,94.8,2.8,0.2
2000-12-14,17,-4.3,1.002769,95.3,0.1,0.2
2000-12-14,18,-3.8,0,96.3,0.0,0.2
2000-12-14,19,-2.7,1.002769,97.4,0.0,0.2
2000-12-14,20,-2.1,1.015584,98,0.0,1.1
2000-12-14,21,-0.2,1,94.1,0.0,5.8
2000-12-14,22,-1.1,0,89.3,0.0,4.8
2000-12-14,23,-0.3,1,85.7,0.0,4.2
2000-12-15,0,2.1,0,73.2,0.0,11.0
2000-12-15,1,2.2,0,71.7,0.0,12.6
2000-12-15,2,2,0,75.2,0.0,12.0
2000-12-15,3,2,0,74,0.0,9.5
2000-12-15,4,2.3,0,70.5,0.0,10.6
2000-12-15,5,1.4,0,76.5,0.0,11.7
2000-12-15,6,0.5,0,75.5,0.0,12.8
2000-12-15,7,-0.1,0,74.6,0.0,13.1
2000-12-15,8,-0.6,0,77.4,4.7,12.2
2000-12-15,9,-1.6,0,82.1,21.0,9.6
2000-12-15,10,-3.3,0,84.6,73.4,9.5
2000-12-15,11,-3.7,0,62.6,220.4,9.9
2000-12-15,12,-3.6,0,53,346.0,8.6
2000-12-15,13,-4.1,0,56,332.3,7.2
2000-12-15,14,-5.1,0,59.7,265.5,7.3
2000-12-15,15,-5.4,0,44.5,153.6,6.9
2000-12-15,16,-6.8,0,50.9,28.7,4.4
